Time,UserID,User full name,Affected user,Event context,Component,Event name,Description
"28/09/20, 19:01",72,anonfirstname70 anonlastname70,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '72' viewed the course with id '6'.
"28/09/20, 19:01",72,anonfirstname70 anonlastname70,anonfirstname70 anonlastname70,Feedback: Consent Form for Data Use,Feedback,Response submitted,The user with id '72' submitted response for 'feedback' activity with course module id '107'.
"28/09/20, 19:00",72,anonfirstname70 anonlastname70,-,Feedback: Consent Form for Data Use,Feedback,Course module viewed,The user with id '72' viewed the 'feedback' activity with course module id '107'.
"28/09/20, 19:00",72,anonfirstname70 anonlastname70,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '72' viewed the course with id '6'.
"28/09/20, 18:59",72,anonfirstname70 anonlastname70,-,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Course module viewed,The user with id '72' viewed the 'quiz' activity with course module id '106'.
"28/09/20, 18:58",72,anonfirstname70 anonlastname70,anonfirstname70 anonlastname70,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Quiz attempt reviewed,The user with id '72' has had their attempt with id '60' reviewed by the user with id '72' for the quiz with course module id '106'.
"28/09/20, 18:58",72,anonfirstname70 anonlastname70,anonfirstname70 anonlastname70,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Quiz attempt submitted,The user with id '72' has submitted the attempt with id '60' for the quiz with course module id '106'.
"28/09/20, 18:58",72,anonfirstname70 anonlastname70,anonfirstname70 anonlastname70,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Quiz attempt summary viewed,The user with id '72' has viewed the summary for the attempt with id '60' belonging to the user with id '72' for the quiz with course module id '106'.
"28/09/20, 18:54",65,anonfirstname63 anonlastname63,-,URL: Syllabus info SVHI.06.016 (20/21 A block mode),URL,Course module viewed,The user with id '65' viewed the 'url' activity with course module id '100'.
"28/09/20, 18:54",74,anonfirstname72 anonlastname72,-,URL: Simon Buckingham Shum's Keynote on Learning Analytics (video),URL,Course module viewed,The user with id '74' viewed the 'url' activity with course module id '105'.
"28/09/20, 18:42",72,anonfirstname70 anonlastname70,anonfirstname70 anonlastname70,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Quiz attempt viewed,The user with id '72' has viewed the attempt with id '60' belonging to the user with id '72' for the quiz with course module id '106'.
"28/09/20, 18:42",72,anonfirstname70 anonlastname70,anonfirstname70 anonlastname70,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Quiz attempt started,The user with id '72' has started the attempt with id '60' for the quiz with course module id '106'.
"28/09/20, 18:35",72,anonfirstname70 anonlastname70,-,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Course module viewed,The user with id '72' viewed the 'quiz' activity with course module id '106'.
"28/09/20, 18:35",72,anonfirstname70 anonlastname70,-,URL: Simon Buckingham Shum's Keynote on Learning Analytics (video),URL,Course module viewed,The user with id '72' viewed the 'url' activity with course module id '105'.
"28/09/20, 18:34",72,anonfirstname70 anonlastname70,-,Forum: Announcements,Forum,Discussion viewed,The user with id '72' has viewed the discussion with id '25' in the forum with course module id '97'.
"28/09/20, 18:27",70,anonfirstname68 anonlastname68,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '70' viewed the course with id '6'.
"28/09/20, 18:00",50,anonfirstname48 anonlastname48,-,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Course module viewed,The user with id '50' viewed the 'quiz' activity with course module id '106'.
"28/09/20, 18:00",50,anonfirstname48 anonlastname48,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '50' viewed the course with id '6'.
"28/09/20, 17:34",61,anonfirstname59 anonlastname59,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '61' viewed the course with id '6'.
"28/09/20, 17:08",65,anonfirstname63 anonlastname63,-,URL: Simon Buckingham Shum's Keynote on Learning Analytics (video),URL,Course module viewed,The user with id '65' viewed the 'url' activity with course module id '105'.
"28/09/20, 17:08",65,anonfirstname63 anonlastname63,-,URL: Simon Buckingham Shum's Keynote on Learning Analytics (video),URL,Course module viewed,The user with id '65' viewed the 'url' activity with course module id '105'.
"28/09/20, 17:07",65,anonfirstname63 anonlastname63,-,URL: Simon Buckingham Shum's Keynote on Learning Analytics (video),URL,Course module viewed,The user with id '65' viewed the 'url' activity with course module id '105'.
"28/09/20, 17:02",14,anonfirstname12 anonlastname12,-,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Quiz report viewed,The user with id '14' viewed the report 'overview' for the quiz with course module id '106'.
"28/09/20, 17:02",14,anonfirstname12 anonlastname12,-,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Course module viewed,The user with id '14' viewed the 'quiz' activity with course module id '106'.
"28/09/20, 17:01",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '14' viewed the course with id '6'.
"28/09/20, 17:01",14,anonfirstname12 anonlastname12,-,Feedback: Consent Form for Data Use,Feedback,Course module viewed,The user with id '14' viewed the 'feedback' activity with course module id '107'.
"28/09/20, 17:01",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '14' viewed the course with id '6'.
"28/09/20, 16:43",72,anonfirstname70 anonlastname70,-,Forum: Announcements,Forum,Discussion viewed,The user with id '72' has viewed the discussion with id '25' in the forum with course module id '97'.
"28/09/20, 16:35",72,anonfirstname70 anonlastname70,-,File: Handbook of Learning Analytics: Section 1 - Introduction,File,Course module viewed,The user with id '72' viewed the 'resource' activity with course module id '104'.
"28/09/20, 15:59",65,anonfirstname63 anonlastname63,-,File: Handbook of Learning Analytics: Section 1 - Introduction,File,Course module viewed,The user with id '65' viewed the 'resource' activity with course module id '104'.
"28/09/20, 15:59",65,anonfirstname63 anonlastname63,-,File: Handbook of Learning Analytics: Section 1 - Introduction,File,Course module viewed,The user with id '65' viewed the 'resource' activity with course module id '104'.
"28/09/20, 15:54",72,anonfirstname70 anonlastname70,-,URL: Week 1: Introductory lecture for the course (video),URL,Course module viewed,The user with id '72' viewed the 'url' activity with course module id '103'.
"28/09/20, 15:53",72,anonfirstname70 anonlastname70,-,Forum: Announcements,Forum,Course module viewed,The user with id '72' viewed the 'forum' activity with course module id '97'.
"28/09/20, 15:47",72,anonfirstname70 anonlastname70,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '72' viewed the course with id '6'.
"28/09/20, 15:45",74,anonfirstname72 anonlastname72,-,File: Handbook of Learning Analytics: Section 1 - Introduction,File,Course module viewed,The user with id '74' viewed the 'resource' activity with course module id '104'.
"28/09/20, 15:44",65,anonfirstname63 anonlastname63,-,URL: Week 1: Introductory lecture for the course (video),URL,Course module viewed,The user with id '65' viewed the 'url' activity with course module id '103'.
"28/09/20, 15:43",65,anonfirstname63 anonlastname63,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '65' viewed the course with id '6'.
"28/09/20, 15:20",74,anonfirstname72 anonlastname72,-,URL: Week 1: Introductory lecture for the course (video),URL,Course module viewed,The user with id '74' viewed the 'url' activity with course module id '103'.
"28/09/20, 15:15",74,anonfirstname72 anonlastname72,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '74' viewed the course with id '6'.
"28/09/20, 15:11",74,anonfirstname72 anonlastname72,-,URL: Week 1: Introductory lecture for the course (video),URL,Course module viewed,The user with id '74' viewed the 'url' activity with course module id '103'.
"28/09/20, 15:09",74,anonfirstname72 anonlastname72,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '74' viewed the course with id '6'.
"28/09/20, 14:25",71,anonfirstname69 anonlastname69,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '71' viewed the course with id '6'.
"28/09/20, 10:07",54,anonfirstname52 anonlastname52,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '54' viewed the course with id '6'.
"28/09/20, 10:04",33,anonfirstname31 anonlastname31,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '33' viewed the course with id '6'.
"28/09/20, 09:53",33,anonfirstname31 anonlastname31,anonfirstname31 anonlastname31,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Quiz attempt reviewed,The user with id '33' has had their attempt with id '-31338' reviewed by the user with id '33' for the quiz with course module id '106'.
"28/09/20, 09:53",33,anonfirstname31 anonlastname31,anonfirstname31 anonlastname31,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Quiz attempt summary viewed,The user with id '33' has viewed the summary for the attempt with id '-31338' belonging to the user with id '33' for the quiz with course module id '106'.
"28/09/20, 09:48",60,anonfirstname58 anonlastname58,-,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Course module viewed,The user with id '60' viewed the 'quiz' activity with course module id '106'.
"28/09/20, 09:48",60,anonfirstname58 anonlastname58,-,URL: Simon Buckingham Shum's Keynote on Learning Analytics (video),URL,Course module viewed,The user with id '60' viewed the 'url' activity with course module id '105'.
"28/09/20, 09:48",60,anonfirstname58 anonlastname58,-,File: Handbook of Learning Analytics: Section 1 - Introduction,File,Course module viewed,The user with id '60' viewed the 'resource' activity with course module id '104'.
"28/09/20, 09:47",60,anonfirstname58 anonlastname58,-,URL: Week 1: Introductory lecture for the course (video),URL,Course module viewed,The user with id '60' viewed the 'url' activity with course module id '103'.
"28/09/20, 09:47",60,anonfirstname58 anonlastname58,-,Forum: Announcements,Forum,Discussion viewed,The user with id '60' has viewed the discussion with id '25' in the forum with course module id '97'.
"28/09/20, 09:47",60,anonfirstname58 anonlastname58,-,Forum: Announcements,Forum,Discussion viewed,The user with id '60' has viewed the discussion with id '24' in the forum with course module id '97'.
"28/09/20, 09:46",60,anonfirstname58 anonlastname58,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '60' viewed the course with id '6'.
"28/09/20, 09:46",60,anonfirstname58 anonlastname58,anonfirstname58 anonlastname58,Feedback: Consent Form for Data Use,Feedback,Response submitted,The user with id '60' submitted response for 'feedback' activity with course module id '107'.
"28/09/20, 09:46",60,anonfirstname58 anonlastname58,-,Feedback: Consent Form for Data Use,Feedback,Course module viewed,The user with id '60' viewed the 'feedback' activity with course module id '107'.
"28/09/20, 09:44",60,anonfirstname58 anonlastname58,-,URL: Syllabus info SVHI.06.016 (20/21 A block mode),URL,Course module viewed,The user with id '60' viewed the 'url' activity with course module id '100'.
"28/09/20, 09:44",60,anonfirstname58 anonlastname58,-,Forum: Announcements,Forum,Course module viewed,The user with id '60' viewed the 'forum' activity with course module id '97'.
"28/09/20, 09:44",60,anonfirstname58 anonlastname58,-,Course: Introduction to Learning Analytics 2020/2021,Quiz,Course module instance list viewed,The user with id '60' viewed the instance list for the module 'quiz' in the course with id '6'.
"28/09/20, 09:44",60,anonfirstname58 anonlastname58,anonfirstname58 anonlastname58,Course: Introduction to Learning Analytics 2020/2021,User report,Grade user report viewed,The user with id '60' viewed the user report in the gradebook.
"28/09/20, 09:43",33,anonfirstname31 anonlastname31,anonfirstname31 anonlastname31,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Quiz attempt preview started,The user with id '33' has had their attempt with id '-31338' previewed by the user with id '33' for the quiz with course module id '106'.
"28/09/20, 09:43",33,anonfirstname31 anonlastname31,anonfirstname31 anonlastname31,Quiz: Super-Short Quiz for Week 1 (0.125 out of 2 bonus points),Quiz,Quiz attempt viewed,The user with id '33' has viewed the attempt with id '-31338' belonging to the user with id '33' for the quiz with course module id '106'.
"28/09/20, 09:43",60,anonfirstname58 anonlastname58,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '60' viewed the course with id '6'.
